,Latitude,Longitude,Altitude (m), Vl (km/h)
3342,45.96066787,-66.62808361,-21.44,0.235
3343,45.96067447,-66.62808629,-21.473,-0.168
3344,45.9606812,-66.6280888,-21.441,0.136
3345,45.96068801,-66.62809067,-21.468,-0.143
3346,45.96069477,-66.62809143,-21.44,0.216
3347,45.96070158,-66.62809124,-21.462,0.124
3348,45.9607081,-66.62809217,-21.444,0.385
3349,45.96071488,-66.62809356,-21.465,0.139
3350,45.96072158,-66.62809561,-21.447,0.228
3351,45.96072874,-66.62809571,-21.462,0.094
3352,45.96073561,-66.62809443,-21.453,0.38
3353,45.96074246,-66.62809166,-21.456,0.562
3354,45.96074875,-66.62809103,-21.463,0.416
3355,45.96075571,-66.62809111,-21.453,0.428
3356,45.96076232,-66.6280925,-21.461,0.052
3357,45.96076934,-66.62809246,-21.446,0.34
3358,45.9607759,-66.62809316,-21.463,0.088
3359,45.96078267,-66.62809368,-21.443,0.401
3360,45.96078898,-66.62809621,-21.46,0.06
3361,45.96079574,-66.62809791,-21.444,0.338
3362,45.96080208,-66.6280996,-21.455,0.108
3363,45.96080896,-66.62809851,-21.446,0.41
3364,45.96081534,-66.62809782,-21.449,0.341
3365,45.96082207,-66.6280957,-21.451,0.587
3366,45.96082854,-66.62809516,-21.449,0.377
3367,45.96083553,-66.62809349,-21.452,0.452
3368,45.96084205,-66.6280933,-21.447,0.346
3369,45.96084905,-66.6280922,-21.454,0.33
3370,45.96085564,-66.62809282,-21.448,0.261
3371,45.96086257,-66.62809308,-21.457,0.206
3372,45.96086921,-66.62809466,-21.445,0.138
3373,45.96087608,-66.62809524,-21.465,0.035
3374,45.96088268,-66.62809671,-21.433,0.251
3375,45.96088944,-66.62809682,-21.471,-0.08
3376,45.96089598,-66.62809744,-21.43,0.401
3377,45.96090244,-66.62809832,-21.462,-0.073
3378,45.96090892,-66.6280996,-21.437,0.256
3379,45.9609152,-66.62810125,-21.454,-0.12
3380,45.96092187,-66.6281015,-21.441,0.228
3381,45.96092832,-66.62810183,-21.453,0.122
3382,45.96093532,-66.6281004,-21.442,0.41
3383,45.96094196,-66.6280979,-21.458,0.228
3384,45.96094867,-66.62809368,-21.444,0.722
3385,45.9609549,-66.62808994,-21.457,0.548
3386,45.96096137,-66.62808651,-21.45,0.823
3387,45.96096791,-66.62808519,-21.457,0.494
3388,45.96097471,-66.62808405,-21.465,0.511
3389,45.96098129,-66.62808391,-21.459,0.43
3390,45.9609882,-66.6280824,-21.469,0.33
3391,45.96099489,-66.62807994,-21.458,0.532
3392,45.96100141,-66.62807567,-21.467,0.555
3393,45.96100764,-66.62807109,-21.459,0.739
3394,45.96101396,-66.62806682,-21.465,0.701
3395,45.96102042,-66.62806324,-21.463,0.572
3396,45.96102711,-66.62805922,-21.455,0.614
3397,45.96103332,-66.62805439,-21.469,0.507
3398,45.96103968,-66.62804995,-21.443,0.758
3399,45.96104568,-66.62804778,-21.471,0.392
3400,45.96105212,-66.62804892,-21.431,0.583
3401,45.96105811,-66.62805137,-21.483,-0.263
3402,45.96106442,-66.62805328,-21.441,0.314
3403,45.96107004,-66.62805588,-21.445,-0.135
3404,45.96107646,-66.62805579,-21.478,-0.158
3405,45.96108268,-66.62805632,-21.425,0.416
3406,45.96108898,-66.62805412,-21.484,-0.278
3407,45.96109563,-66.62805042,-21.422,0.737
3408,45.96110155,-66.628047,-21.473,0.07
3409,45.96110841,-66.62804203,-21.43,0.906
3410,45.96111436,-66.62803779,-21.471,0.281
3411,45.96112097,-66.62803164,-21.431,0.846
3412,45.96112671,-66.62802632,-21.464,0.501
3413,45.96113308,-66.62802024,-21.434,0.832
3414,45.96113902,-66.62801408,-21.457,0.596
3415,45.96114513,-66.62800773,-21.445,0.67
3416,45.96115112,-66.62800083,-21.447,0.807
3417,45.96115686,-66.62799439,-21.458,0.506
3418,45.96116297,-66.62798694,-21.439,0.952
3419,45.96116848,-66.62798042,-21.467,0.498
3420,45.96117455,-66.62797249,-21.437,0.851
3421,45.96117962,-66.627965,-21.469,0.674
3422,45.96118511,-66.6279572,-21.442,0.791
3423,45.96119047,-66.62794912,-21.453,0.81
3424,45.96119583,-66.62794204,-21.454,0.641
3425,45.96120178,-66.62793411,-21.44,0.863
3426,45.96120694,-66.62792693,-21.469,0.546
3427,45.96121263,-66.62791859,-21.439,0.788
3428,45.96121762,-66.62791039,-21.462,0.678
3429,45.96122276,-66.62790157,-21.439,0.817
3430,45.96122774,-66.62789248,-21.443,0.803
3431,45.96123279,-66.62788456,-21.444,0.795
3432,45.96123874,-66.62787755,-21.439,0.798
3433,45.9612449,-66.627872,-21.452,0.532
3434,45.96125165,-66.62786732,-21.438,0.585
3435,45.96125816,-66.62786292,-21.45,0.37
3436,45.9612646,-66.62785842,-21.449,0.478
3437,45.96127104,-66.62785411,-21.441,0.537
3438,45.96127729,-66.62785044,-21.461,0.38
3439,45.9612841,-66.62784709,-21.437,0.704
3440,45.96129055,-66.62784394,-21.458,0.202
3441,45.96129708,-66.62783887,-21.448,0.513
3442,45.96130319,-66.627835,-21.438,0.485
3443,45.96130959,-66.62783097,-21.453,0.432
3444,45.96131614,-66.62782935,-21.438,0.459
3445,45.96132272,-66.62782872,-21.452,0.211
3446,45.96132864,-66.62782888,-21.437,0.313
3447,45.96133301,-66.6278287,-21.461,-0.032
3448,45.9613367,-66.62782754,-21.443,0.39
3449,45.96133913,-66.62782633,-21.444,0.276
3450,45.96134123,-66.62782341,-21.473,0.187
3451,45.96134291,-66.62782063,-21.443,0.732
3452,45.96134394,-66.62781845,-21.436,0.488
3453,45.96134503,-66.62781523,-21.462,0.322
3454,45.96134587,-66.6278131,-21.446,0.773
3455,45.96134641,-66.62781169,-21.428,0.602
3456,45.96134691,-66.62780975,-21.449,0.234
3457,45.9613474,-66.62780822,-21.45,0.535
3458,45.96134756,-66.6278079,-21.425,0.569
3459,45.96134756,-66.62780694,-21.431,0.062
3460,45.96134759,-66.62780577,-21.459,0.037
3461,45.96134738,-66.62780542,-21.432,0.4
3462,45.96134686,-66.62780509,-21.414,0.079
3463,45.96134633,-66.62780396,-21.447,-0.367
3464,45.96134598,-66.62780256,-21.458,0.012
3465,45.96134536,-66.6278017,-21.416,0.223
3466,45.96134473,-66.62780005,-21.409,-0.141
3467,45.96134555,-66.62779778,-21.443,-0.384
3468,45.96134813,-66.62779738,-21.432,-0.176
3469,45.96135113,-66.62779884,-21.401,-0.282
3470,45.96135405,-66.62780238,-21.416,-0.589
3471,45.96135646,-66.62780936,-21.432,-0.669
3472,45.96135752,-66.62781889,-21.428,-0.739
3473,45.96135773,-66.627829,-21.418,-0.968
3474,45.96135749,-66.62783913,-21.429,-1.225
3475,45.96135659,-66.62784936,-21.43,-1.105
3476,45.96135505,-66.6278596,-21.426,-1.076
3477,45.96135349,-66.62786986,-21.423,-1.042
3478,45.96135225,-66.62788012,-21.423,-0.921
3479,45.96135123,-66.62789053,-21.422,-0.777
3480,45.96135001,-66.62790115,-21.426,-0.657
3481,45.96134811,-66.6279119,-21.436,-0.743
3482,45.96134535,-66.627923,-21.436,-0.734
3483,45.96134166,-66.62793418,-21.445,-0.797
3484,45.96133785,-66.62794562,-21.443,-0.852
3485,45.96133427,-66.62795705,-21.435,-0.726
3486,45.96133072,-66.62796838,-21.436,-0.695
3487,45.96132682,-66.62797963,-21.437,-0.71
3488,45.9613218,-66.62799085,-21.444,-0.706
3489,45.96131574,-66.62800165,-21.447,-0.767
3490,45.96130928,-66.62801227,-21.446,-0.885
3491,45.96130318,-66.62802316,-21.442,-0.913
3492,45.96129795,-66.62803431,-21.442,-0.928
3493,45.96129343,-66.62804568,-21.445,-0.837
3494,45.96128888,-66.62805689,-21.447,-0.729
3495,45.96128392,-66.6280679,-21.448,-0.736
3496,45.96127852,-66.62807884,-21.446,-0.8
3497,45.96127306,-66.62808982,-21.451,-0.873
3498,45.96126797,-66.62810111,-21.453,-0.959
3499,45.96126332,-66.6281126,-21.446,-0.9
3500,45.96125906,-66.62812422,-21.449,-0.879
3501,45.96125485,-66.62813584,-21.451,-0.853
3502,45.96125063,-66.62814744,-21.445,-0.848
3503,45.96124663,-66.62815894,-21.446,-0.872
3504,45.96124284,-66.62817035,-21.441,-0.898
3505,45.96123916,-66.62818175,-21.442,-0.866
3506,45.96123534,-66.62819294,-21.441,-0.838
3507,45.96123145,-66.6282042,-21.441,-0.935
3508,45.96122763,-66.62821549,-21.439,-1.017
3509,45.96122421,-66.62822688,-21.446,-1.028
3510,45.96122123,-66.62823822,-21.445,-1.055
3511,45.96121885,-66.62824963,-21.444,-0.949
3512,45.96121665,-66.62826095,-21.443,-0.838
3513,45.96121429,-66.62827223,-21.439,-0.825
3514,45.96121148,-66.62828359,-21.442,-0.897
3515,45.9612082,-66.62829493,-21.446,-0.891
3516,45.96120448,-66.62830627,-21.443,-0.947
3517,45.96120106,-66.62831767,-21.442,-1.081
3518,45.96119834,-66.62832903,-21.444,-1.058
3519,45.96119617,-66.62834035,-21.439,-0.886
3520,45.9611946,-66.62835151,-21.44,-0.873
3521,45.96119348,-66.62836275,-21.444,-0.854
3522,45.96119228,-66.62837403,-21.438,-0.809
3523,45.96119108,-66.62838529,-21.441,-0.804
3524,45.96118978,-66.62839656,-21.447,-0.836
3525,45.9611886,-66.62840801,-21.445,-0.836
3526,45.96118758,-66.62841939,-21.446,-0.873
3527,45.96118694,-66.62843078,-21.444,-0.885
3528,45.96118663,-66.62844203,-21.445,-0.806
3529,45.96118652,-66.62845323,-21.449,-0.798
3530,45.96118636,-66.62846443,-21.448,-0.795
3531,45.96118596,-66.62847573,-21.446,-0.792
3532,45.96118512,-66.62848712,-21.445,-0.864
3533,45.96118402,-66.62849865,-21.447,-0.944
3534,45.96118282,-66.62851028,-21.448,-0.957
3535,45.9611813,-66.62852184,-21.447,-0.941
3536,45.961179,-66.6285335,-21.441,-0.936
3537,45.96117572,-66.62854522,-21.45,-1.161
3538,45.96117158,-66.62855687,-21.445,-1.136
3539,45.96116715,-66.6285683,-21.44,-1.277
3540,45.96116276,-66.62857925,-21.44,-1.333
3541,45.96115842,-66.62859004,-21.438,-1.3
3542,45.96115378,-66.62860053,-21.444,-1.284
3543,45.96114876,-66.628611,-21.439,-1.182
3544,45.96114379,-66.62862178,-21.438,-1.18
3545,45.96113975,-66.62863275,-21.434,-1.082
3546,45.96113692,-66.62864385,-21.433,-1.017
3547,45.96113511,-66.62865488,-21.437,-0.848
3548,45.9611339,-66.62866595,-21.438,-0.653
3549,45.96113345,-66.62867678,-21.437,-0.611
3550,45.9611338,-66.62868748,-21.444,-0.615
3551,45.96113517,-66.62869766,-21.45,-0.477
3552,45.96113752,-66.62870714,-21.444,-0.262
3553,45.9611411,-66.62871513,-21.449,-0.206
3554,45.96114575,-66.62872136,-21.448,-0.001
3555,45.96115131,-66.62872547,-21.45,0.188
3556,45.96115738,-66.6287271,-21.449,0.392
3557,45.96116363,-66.62872636,-21.453,0.529
3558,45.96116966,-66.62872378,-21.455,0.651
3559,45.96117533,-66.62872042,-21.455,0.846
3560,45.96118083,-66.6287171,-21.457,0.908
3561,45.96118652,-66.6287136,-21.459,0.858
3562,45.96119235,-66.62870932,-21.463,0.814
3563,45.96119809,-66.62870459,-21.458,0.826
3564,45.96120394,-66.62870034,-21.454,0.689
3565,45.9612099,-66.6286978,-21.458,0.502
3566,45.96121627,-66.62869683,-21.458,0.322
3567,45.96122271,-66.62869579,-21.455,0.204
3568,45.96122893,-66.62869365,-21.46,0.288
3569,45.96123514,-66.6286906,-21.451,0.358
3570,45.96124132,-66.62868723,-21.454,0.411
3571,45.96124764,-66.62868437,-21.456,0.446
3572,45.96125419,-66.62868201,-21.458,0.416
3573,45.96126081,-66.62867952,-21.461,0.501
3574,45.96126748,-66.62867607,-21.459,0.531
3575,45.96127385,-66.62867134,-21.462,0.663
3576,45.96127997,-66.6286656,-21.464,0.789
3577,45.96128607,-66.6286602,-21.461,0.918
3578,45.96129231,-66.62865534,-21.461,0.853
3579,45.96129873,-66.62865109,-21.463,0.819
3580,45.96130528,-66.62864644,-21.462,0.796
3581,45.96131148,-66.62864094,-21.459,0.763
3582,45.96131749,-66.62863566,-21.456,0.89
3583,45.96132367,-66.62863154,-21.456,0.835
3584,45.9613301,-66.62862874,-21.456,0.721
3585,45.96133671,-66.62862698,-21.456,0.586
3586,45.96134332,-66.62862572,-21.458,0.466
3587,45.96134978,-66.62862492,-21.456,0.355
3588,45.96135638,-66.6286242,-21.454,0.3
3589,45.9613628,-66.6286237,-21.453,0.363
3590,45.96136919,-66.62862384,-21.451,0.255
3591,45.9613755,-66.62862505,-21.453,0.176
3592,45.96138183,-66.62862707,-21.451,0.092
3593,45.96138806,-66.62862883,-21.451,0.047
3594,45.96139431,-66.62862949,-21.452,0.143
3595,45.96140063,-66.62862855,-21.449,0.292
3596,45.96140694,-66.62862643,-21.45,0.458
3597,45.96141312,-66.62862419,-21.45,0.507
3598,45.96141949,-66.62862226,-21.45,0.547
3599,45.96142596,-66.62862055,-21.453,0.568
3600,45.96143238,-66.62861897,-21.454,0.569
3601,45.96143879,-66.62861788,-21.456,0.513
3602,45.96144522,-66.62861789,-21.453,0.468
3603,45.9614517,-66.62861819,-21.453,0.353
3604,45.96145822,-66.62861844,-21.457,0.353
3605,45.96146478,-66.62861861,-21.453,0.372
3606,45.96147132,-66.62861877,-21.457,0.332
3607,45.96147783,-66.62861926,-21.455,0.323
3608,45.96148435,-66.6286201,-21.456,0.298
3609,45.96149094,-66.62862105,-21.458,0.221
3610,45.96149754,-66.62862192,-21.456,0.317
3611,45.96150429,-66.62862237,-21.455,0.279
3612,45.96151107,-66.62862214,-21.462,0.376
3613,45.96151794,-66.62862143,-21.454,0.382
3614,45.96152478,-66.62862014,-21.457,0.456
3615,45.96153164,-66.62861896,-21.459,0.481
3616,45.96153846,-66.62861788,-21.461,0.512
3617,45.9615453,-66.62861696,-21.46,0.51
3618,45.96155207,-66.62861627,-21.463,0.497
3619,45.96155875,-66.62861561,-21.461,0.455
3620,45.96156551,-66.62861482,-21.456,0.349
3621,45.96157234,-66.62861394,-21.458,0.36
3622,45.96157929,-66.62861274,-21.457,0.453
3623,45.96158628,-66.62861122,-21.455,0.449
3624,45.96159319,-66.62860999,-21.456,0.397
3625,45.96160012,-66.62860954,-21.455,0.374
3626,45.96160703,-66.62860965,-21.455,0.297
3627,45.96161393,-66.62861002,-21.457,0.211
3628,45.96162078,-66.62861049,-21.463,0.161
3629,45.96162761,-66.62861108,-21.461,0.192
3630,45.96163448,-66.62861158,-21.459,0.212
3631,45.96164124,-66.62861209,-21.464,0.196
3632,45.96164811,-66.62861273,-21.461,0.184
3633,45.96165491,-66.62861354,-21.457,0.198
3634,45.96166165,-66.62861448,-21.46,0.251
3635,45.96166846,-66.6286153,-21.456,0.205
3636,45.96167522,-66.62861592,-21.459,0.234
3637,45.96168199,-66.62861688,-21.456,0.249
3638,45.96168857,-66.62861832,-21.459,0.324
3639,45.96169509,-66.62862059,-21.454,0.24
3640,45.9617014,-66.62862375,-21.457,0.119
3641,45.96170776,-66.62862746,-21.455,0.137
3642,45.9617144,-66.62862959,-21.459,0.173
3643,45.96172114,-66.62862808,-21.457,0.31
3644,45.96172703,-66.62862201,-21.457,0.621
3645,45.96173133,-66.62861223,-21.455,0.837
3646,45.96173353,-66.6286002,-21.46,0.981
3647,45.9617337,-66.62858719,-21.46,1.034
3648,45.96173213,-66.62857406,-21.456,0.874
3649,45.96172984,-66.62856178,-21.453,0.993
3650,45.96172852,-66.62855029,-21.452,1.14
3651,45.96172904,-66.62853916,-21.455,1.083
3652,45.96173146,-66.62852828,-21.457,0.894
3653,45.96173512,-66.62851766,-21.455,0.651
3654,45.96173916,-66.62850697,-21.457,0.505
3655,45.96174323,-66.62849616,-21.458,0.44
3656,45.96174748,-66.62848545,-21.455,0.51
3657,45.961752,-66.62847517,-21.458,0.551
3658,45.96175699,-66.62846526,-21.458,0.538
3659,45.96176216,-66.62845589,-21.46,0.535
3660,45.96176761,-66.62844702,-21.456,0.568
3661,45.96177338,-66.62843877,-21.458,0.622
3662,45.96177952,-66.62843155,-21.462,0.683
3663,45.96178593,-66.62842416,-21.469,0.669
3664,45.96179161,-66.62841541,-21.472,0.723
3665,45.96179588,-66.62840433,-21.467,0.878
3666,45.96179848,-66.6283916,-21.471,1.096
3667,45.96180003,-66.62837801,-21.47,1.291
3668,45.9618007,-66.62836385,-21.471,1.266
3669,45.96180078,-66.62834967,-21.472,1.324
3670,45.96180061,-66.62833547,-21.472,1.333
3671,45.96180002,-66.62832099,-21.468,1.114
3672,45.96179785,-66.6283066,-21.47,0.876
3673,45.96179378,-66.62829274,-21.465,0.672
3674,45.9617883,-66.62827995,-21.464,0.602
3675,45.96178213,-66.62826779,-21.466,0.567
3676,45.96177595,-66.62825593,-21.462,0.564
3677,45.96177036,-66.62824379,-21.459,0.536
3678,45.96176558,-66.62823087,-21.47,0.553
3679,45.9617607,-66.62821756,-21.465,0.219
3680,45.96175434,-66.62820551,-21.458,-0.143
3681,45.96174689,-66.62819511,-21.461,-0.004
3682,45.96173962,-66.62818493,-21.463,0.24
3683,45.96173258,-66.62817383,-21.462,0.282
3684,45.96172539,-66.62816226,-21.465,0.105
3685,45.96171741,-66.62815156,-21.467,-0.105
3686,45.96170908,-66.6281418,-21.465,0.126
3687,45.96170143,-66.62813157,-21.463,0.381
3688,45.96169492,-66.62812002,-21.466,0.563
3689,45.96168967,-66.62810682,-21.463,0.49
3690,45.96168525,-66.62809316,-21.465,0.507
3691,45.96168071,-66.62807931,-21.464,0.383
3692,45.96167538,-66.62806618,-21.465,0.272
3693,45.9616692,-66.62805383,-21.467,0.351
3694,45.96166295,-66.6280416,-21.467,0.656
3695,45.96165736,-66.62802911,-21.47,0.898
3696,45.96165224,-66.62801586,-21.472,0.796
3697,45.96164703,-66.62800249,-21.472,0.529
3698,45.96164122,-66.62798953,-21.469,0.427
3699,45.96163501,-66.62797695,-21.477,0.5
3700,45.96162874,-66.62796439,-21.474,0.694
3701,45.96162287,-66.62795155,-21.474,0.76
3702,45.96161728,-66.62793845,-21.481,0.738
3703,45.96161193,-66.62792511,-21.482,0.7
3704,45.96160663,-66.62791157,-21.478,0.592
3705,45.96160121,-66.62789819,-21.483,0.536
3706,45.96159612,-66.6278849,-21.481,0.577
3707,45.96159167,-66.62787137,-21.482,0.735
3708,45.96158794,-66.62785741,-21.481,0.643
3709,45.96158451,-66.62784323,-21.478,0.44
3710,45.96158054,-66.62782936,-21.478,0.361
3711,45.96157572,-66.62781602,-21.469,0.355
3712,45.96157035,-66.62780319,-21.468,0.476
3713,45.96156504,-66.62779041,-21.465,0.632
3714,45.96156006,-66.62777723,-21.465,0.672
3715,45.96155505,-66.62776384,-21.467,0.527
3716,45.96154969,-66.62775052,-21.465,0.45
3717,45.96154406,-66.62773752,-21.465,0.567
3718,45.9615385,-66.62772462,-21.466,0.556
3719,45.96153358,-66.62771156,-21.469,0.703
3720,45.96152933,-66.62769797,-21.473,0.627
3721,45.96152518,-66.62768415,-21.474,0.414
3722,45.96152046,-66.62767074,-21.48,0.285
3723,45.96151496,-66.62765806,-21.481,0.284
3724,45.96150904,-66.62764568,-21.476,0.383
3725,45.96150317,-66.62763357,-21.479,0.538
3726,45.96149783,-66.62762117,-21.478,0.491
3727,45.96149351,-66.62760979,-21.474,0.548
3728,45.96149015,-66.62759964,-21.472,0.549
3729,45.96148736,-66.62759035,-21.47,0.422
3730,45.96148478,-66.62758196,-21.467,0.309
3731,45.96148209,-66.62757443,-21.469,0.204
3732,45.96147926,-66.62756783,-21.469,0.176
3733,45.96147611,-66.62756177,-21.474,0.107
3734,45.96147201,-66.62755513,-21.477,0.113
3735,45.96146743,-66.627549,-21.48,0.201
3736,45.96146276,-66.62754375,-21.475,0.033
3737,45.96145907,-66.6275392,-21.468,-0.009
3738,45.96145661,-66.62753505,-21.471,0.321
3739,45.96145503,-66.62753057,-21.458,0.531
3740,45.96145409,-66.62752543,-21.453,0.69
3741,45.96145337,-66.62751796,-21.454,0.837
3742,45.96145313,-66.62750849,-21.451,0.784
3743,45.96145309,-66.62749827,-21.455,0.654
3744,45.96145277,-66.62748751,-21.457,0.494
3745,45.96145165,-66.62747631,-21.453,0.37
3746,45.96144936,-66.62746491,-21.454,0.421
3747,45.96144618,-66.6274532,-21.452,0.552
3748,45.96144275,-66.62744156,-21.451,0.685
3749,45.96143969,-66.6274299,-21.452,0.814
3750,45.96143765,-66.62741769,-21.447,0.777
3751,45.96143627,-66.62740516,-21.452,0.672
3752,45.96143489,-66.62739233,-21.451,0.563
3753,45.96143278,-66.62737944,-21.45,0.422
3754,45.9614297,-66.62736682,-21.452,0.436
3755,45.96142619,-66.62735464,-21.45,0.535
3756,45.96142311,-66.62734236,-21.448,0.611
3757,45.96142067,-66.62732987,-21.45,0.662
3758,45.96141884,-66.62731714,-21.453,0.554
3759,45.96141721,-66.6273043,-21.45,0.492
3760,45.96141558,-66.62729151,-21.454,0.471
3761,45.96141387,-66.6272789,-21.451,0.52
3762,45.96141232,-66.62726629,-21.452,0.571
3763,45.9614113,-66.62725366,-21.455,0.617
3764,45.96141087,-66.62724103,-21.458,0.624
3765,45.96141075,-66.62722845,-21.46,0.524
3766,45.96141092,-66.62721603,-21.465,0.496
3767,45.9614113,-66.62720375,-21.463,0.353
3768,45.96141177,-66.62719137,-21.461,0.215
3769,45.96141214,-66.62717966,-21.465,0.097
3770,45.96141196,-66.6271696,-21.459,-0.005
3771,45.96141123,-66.62716096,-21.454,-0.069
3772,45.96141,-66.62715358,-21.453,-0.018
3773,45.96140852,-66.62714709,-21.445,-0.02
3774,45.96140698,-66.62714144,-21.443,0.058
3775,45.96140567,-66.62713641,-21.439,0.105
3776,45.96140475,-66.62713163,-21.434,0.116
3777,45.9614041,-66.62712676,-21.436,0.068
3778,45.96140393,-66.6271212,-21.433,0.057
3779,45.96140417,-66.62711621,-21.447,0.056
3780,45.9614047,-66.62711155,-21.447,0.014
3781,45.9614053,-66.62710732,-21.451,-0.015
3782,45.96140583,-66.6271036,-21.457,-0.069
3783,45.96140623,-66.62710012,-21.453,-0.099
3784,45.96140641,-66.62709701,-21.458,-0.082
3785,45.96140644,-66.62709404,-21.451,-0.102
3786,45.96140631,-66.62709125,-21.453,-0.056
3787,45.96140604,-66.62708858,-21.451,-0.045
3788,45.96140567,-66.62708597,-21.454,0.007
3789,45.96140527,-66.62708353,-21.454,0.01
3790,45.96140483,-66.62708122,-21.456,0.006
3791,45.96140441,-66.62707906,-21.459,0.016
3792,45.96140394,-66.62707669,-21.456,0.006
3793,45.9614035,-66.62707449,-21.453,0.036
3794,45.96140315,-66.62707233,-21.447,-0.024
3795,45.96140282,-66.62707033,-21.448,0.003
3796,45.96140254,-66.62706835,-21.44,-0.051
3797,45.96140227,-66.62706648,-21.441,-0.033
3798,45.96140202,-66.6270647,-21.439,-0.075
3799,45.96140174,-66.62706292,-21.439,-0.081
3800,45.96140141,-66.62706127,-21.438,-0.083
3801,45.96140115,-66.6270596,-21.437,-0.088
3802,45.96140081,-66.62705809,-21.44,-0.072
3803,45.96140051,-66.62705657,-21.437,-0.078
3804,45.96140019,-66.62705521,-21.439,-0.047
3805,45.96139992,-66.62705375,-21.436,-0.06
3806,45.96139963,-66.62705246,-21.439,-0.021
3807,45.96139943,-66.62705107,-21.438,-0.034
3808,45.96139922,-66.62704977,-21.438,-0.0
3809,45.96139908,-66.62704846,-21.435,-0.047
3810,45.96139895,-66.62704717,-21.438,0.011
3811,45.9613991,-66.62704657,-21.434,-0.075
3812,45.96139951,-66.62704669,-21.435,-0.179
3813,45.96139961,-66.62704398,-21.441,0.121
3814,45.96139874,-66.62703968,-21.446,0.146
3815,45.96139705,-66.6270349,-21.444,-0.132
3816,45.96139383,-66.62702828,-21.448,-0.211
3817,45.9613895,-66.62702096,-21.458,0.063
3818,45.96138474,-66.62701407,-21.451,-0.056
3819,45.96137956,-66.62700712,-21.461,-0.042
3820,45.96137418,-66.62699922,-21.461,-0.019
3821,45.961369,-66.62699045,-21.468,0.112
3822,45.9613638,-66.62698223,-21.461,-0.208
3823,45.96135867,-66.62697515,-21.467,-0.292
3824,45.96135461,-66.62696973,-21.467,-0.378
3825,45.96135242,-66.62696494,-21.471,0.01
3826,45.96135056,-66.62696191,-21.464,0.097
3827,45.9613499,-66.62695982,-21.461,-0.44
3828,45.96134985,-66.62695785,-21.464,-0.202
3829,45.96134953,-66.62695658,-21.456,0.17
3830,45.96134997,-66.62695512,-21.455,0.012
3831,45.96134929,-66.62695279,-21.451,0.215
3832,45.96134979,-66.62695193,-21.443,-0.36
3833,45.96135045,-66.62694942,-21.43,-0.285
3834,45.96135117,-66.62694789,-21.419,-0.207
3835,45.9613512,-66.6269481,-21.428,0.088
3836,45.96135073,-66.62694846,-21.422,0.04
3837,45.96135031,-66.62694911,-21.399,0.111
3838,45.96135067,-66.62694927,-21.414,0.004
3839,45.96135147,-66.62694935,-21.421,0.013
3840,45.96135168,-66.62694956,-21.432,-0.045
3841,45.96135156,-66.62694951,-21.438,-0.031
3842,45.96135128,-66.62694956,-21.445,0.03
3843,45.96135094,-66.62694954,-21.455,0.05
3844,45.96135066,-66.62694939,-21.451,0.033
3845,45.96135027,-66.62694938,-21.45,0.056
3846,45.96135009,-66.62694703,-21.347,0.133
3847,45.96135067,-66.62694157,-21.299,-0.123
3848,45.96135158,-66.62693984,-21.288,-0.112
3849,45.96135305,-66.62693779,-21.254,-0.344
3850,45.96135407,-66.62693715,-21.243,-0.295
3851,45.96135444,-66.62693711,-21.239,-0.236
3852,45.96135473,-66.62693845,-21.255,-0.508
3853,45.96135471,-66.62693778,-21.242,-0.171
3854,45.96135459,-66.62693621,-21.237,-0.201
3855,45.96135423,-66.62693688,-21.254,-0.041
3856,45.96135371,-66.62693636,-21.244,0.052
3857,45.96135323,-66.62693583,-21.235,0.085
3858,45.9613529,-66.62693544,-21.229,0.102
3859,45.96135263,-66.62693512,-21.22,0.046
3860,45.96135238,-66.62693328,-21.209,0.244
3861,45.96135224,-66.62693234,-21.219,0.067
3862,45.961352,-66.62693286,-21.226,0.064
3863,45.96135192,-66.62693296,-21.23,0.081
3864,45.96135199,-66.62693307,-21.234,0.068
3865,45.96135213,-66.62693324,-21.236,0.031
3866,45.96135232,-66.62693338,-21.238,0.004
3867,45.9613525,-66.62693355,-21.239,-0.038
3868,45.96135266,-66.62693373,-21.241,-0.052
3869,45.96135274,-66.62693382,-21.244,-0.067
3870,45.96135274,-66.62693393,-21.245,-0.004
3871,45.96135272,-66.6269343,-21.248,-0.007
3872,45.96135272,-66.62693451,-21.249,0.004
3873,45.96135277,-66.62693518,-21.256,-0.107
3874,45.96135279,-66.62693555,-21.259,0.023
3875,45.96135256,-66.62693422,-21.242,0.08
3876,45.96135206,-66.62693064,-21.21,-0.037
3877,45.96135137,-66.62692613,-21.195,0.587
3878,45.96135035,-66.62692084,-21.168,-0.081
3879,45.96134854,-66.6269148,-21.141,0.272
3880,45.96134687,-66.62690915,-21.106,0.416
3881,45.96134523,-66.62690378,-21.071,0.116
3882,45.96134412,-66.62690095,-21.05,0.199
3883,45.96134427,-66.62690097,-21.051,-0.032
3884,45.96134426,-66.62690074,-21.05,-0.013
3885,45.96134426,-66.62690059,-21.049,-0.015
3886,45.96134434,-66.62690052,-21.047,-0.063
3887,45.96134443,-66.62690042,-21.047,-0.002
3888,45.96134443,-66.62690047,-21.049,-0.076
3889,45.96134445,-66.62690058,-21.048,-0.087
3890,45.96134427,-66.6269006,-21.039,0.128
3891,45.96134374,-66.62690033,-21.022,-0.06
3892,45.96134347,-66.6269006,-21.052,-0.016
3893,45.96134299,-66.6269011,-21.06,0.039
